sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceTaxonKingdomName	sourceTaxonPhylumName	sourceTaxonClassName	sourceTaxonOrderName	sourceTaxonFamilyName	sourceTaxonGenusName	sourceTaxonSpecificEpithetName	sourceTaxonSubspecificEpithetName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetTaxonKingdomName	targetTaxonPhylumName	targetTaxonClassName	targetTaxonOrderName	targetTaxonFamilyName	targetTaxonGenusName	targetTaxonSpecificEpithetName	targetTaxonSubspecificEpithetName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime	referenceDoi	referenceUrl	citation
https://www.mammalbase.net/ds/5422/	msw3:10300003	Tachyglossus	Animalia	Chordata	Mammalia	MONOTREMATA	Tachyglossidae	Tachyglossus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:154193	Formicidae	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/5422/	msw3:10300003	Tachyglossus	Animalia	Chordata	Mammalia	MONOTREMATA	Tachyglossidae	Tachyglossus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:102443	Termitidae	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/1514/	msw3:10300004	Tachyglossus aculeatus	Animalia	Chordata	Mammalia	MONOTREMATA	Tachyglossidae	Tachyglossus	aculeatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:154193	Formicidae	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/1514/	msw3:10300004	Tachyglossus aculeatus	Animalia	Chordata	Mammalia	MONOTREMATA	Tachyglossidae	Tachyglossus	aculeatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:99208	Insecta	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/1514/	msw3:10300004	Tachyglossus aculeatus	Animalia	Chordata	Mammalia	MONOTREMATA	Tachyglossidae	Tachyglossus	aculeatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:102443	Termitidae	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/3886/	msw3:10300004	Tachyglossus aculeatus	Animalia	Chordata	Mammalia	MONOTREMATA	Tachyglossidae	Tachyglossus	aculeatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:82696	Arthropoda	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kleiman, D.G., Geist, V. and McDade, M.C (eds.), 2003. Animal Life Encyclopedia. Vol. 10, Mammals I B. Grzimek Animal Life Encyclopedia. Vol. 11, Mammals II B. Grzimek Animal Life Encyclopedia. Vol. 12, Mammals III B. Grzimek Animal Life Encyclopedia. Vol. 13, Mammals IV B. Grzimek, Thomson-Gale
https://www.mammalbase.net/ds/5556/	msw3:10300010	Zaglossus	Animalia	Chordata	Mammalia	MONOTREMATA	Tachyglossidae	Zaglossus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:568832	Clitellata	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/5109/	msw3:10300019	Ornithorhynchus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:97306	Astacoidea	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/5109/	msw3:10300019	Ornithorhynchus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:99208	Insecta	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/FBdv_00005336	larval stage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/5109/	msw3:10300019	Ornithorhynchus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:96106	Caridea	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/5109/	msw3:10300019	Ornithorhynchus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:914179	Gnathostomata	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/5109/	msw3:10300019	Ornithorhynchus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:69459	Gastropoda	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/5109/	msw3:10300019	Ornithorhynchus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:173423	Anura	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/5109/	msw3:10300019	Ornithorhynchus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:568832	Clitellata	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/1128/	msw3:10300020	Ornithorhynchus anatinus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	anatinus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:82696	Arthropoda	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/1128/	msw3:10300020	Ornithorhynchus anatinus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	anatinus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:82696	Arthropoda	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/FBdv_00005336	larval stage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/1128/	msw3:10300020	Ornithorhynchus anatinus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	anatinus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:331030	Vertebrata	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/3424/	msw3:10300020	Ornithorhynchus anatinus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	anatinus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:99208	Insecta	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kleiman, D.G., Geist, V. and McDade, M.C (eds.), 2003. Animal Life Encyclopedia. Vol. 10, Mammals I B. Grzimek Animal Life Encyclopedia. Vol. 11, Mammals II B. Grzimek Animal Life Encyclopedia. Vol. 12, Mammals III B. Grzimek Animal Life Encyclopedia. Vol. 13, Mammals IV B. Grzimek, Thomson-Gale
https://www.mammalbase.net/ds/3424/	msw3:10300020	Ornithorhynchus anatinus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	anatinus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:115095	Trichoptera	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/FBdv_00005336	larval stage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kleiman, D.G., Geist, V. and McDade, M.C (eds.), 2003. Animal Life Encyclopedia. Vol. 10, Mammals I B. Grzimek Animal Life Encyclopedia. Vol. 11, Mammals II B. Grzimek Animal Life Encyclopedia. Vol. 12, Mammals III B. Grzimek Animal Life Encyclopedia. Vol. 13, Mammals IV B. Grzimek, Thomson-Gale
https://www.mammalbase.net/ds/3424/	msw3:10300020	Ornithorhynchus anatinus	Animalia	Chordata	Mammalia	MONOTREMATA	Ornithorhynchidae	Ornithorhynchus	anatinus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:100502	Ephemeroptera	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/FBdv_00005336	larval stage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kleiman, D.G., Geist, V. and McDade, M.C (eds.), 2003. Animal Life Encyclopedia. Vol. 10, Mammals I B. Grzimek Animal Life Encyclopedia. Vol. 11, Mammals II B. Grzimek Animal Life Encyclopedia. Vol. 12, Mammals III B. Grzimek Animal Life Encyclopedia. Vol. 13, Mammals IV B. Grzimek, Thomson-Gale
https://www.mammalbase.net/ds/4352/	msw3:10400004	Caluromys	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:331030	Vertebrata	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0008979	carcass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/4352/	msw3:10400004	Caluromys	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:18063	Magnoliopsida	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0009001	fruit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/4352/	msw3:10400004	Caluromys	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:99208	Insecta	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/4352/	msw3:10400004	Caluromys	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:18063	Magnoliopsida	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0025034	leaf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/4352/	msw3:10400004	Caluromys	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:18063	Magnoliopsida	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0009010	seed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/4352/	msw3:10400004	Caluromys	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:331030	Vertebrata	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/4352/	msw3:10400004	Caluromys	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	NA	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:18063	Magnoliopsida	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0025029	shoot axis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nowak, R.M., 1991. Walker's Mammals of the World. 5th edJohns Hopkins Univ Press. Baltimore and London.
https://www.mammalbase.net/ds/406/	msw3:10400007	Caluromys derbianus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	derbianus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:82696	Arthropoda	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/406/	msw3:10400007	Caluromys derbianus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	derbianus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:18063	Magnoliopsida	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0009001	fruit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/406/	msw3:10400007	Caluromys derbianus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	derbianus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:331030	Vertebrata	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/407/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:18063	Magnoliopsida	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0009001	fruit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/407/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:99208	Insecta	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/407/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:18063	Magnoliopsida	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0009035	nectary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Damuth, J. 2010. ABSOLUT 6 a mammalian database compiled by the national center for ecological analysis and synthesis (NCEAS ) workshop on mammalian communities.
https://www.mammalbase.net/ds/5583/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:174371	Aves	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	secondary semidecidual Atlantic forest in southern Brazil, Brazil	NA	NA	NA	NA	NA	NA	NA	Casella, J. and Cáceres, N.C., 2006. Diet of four small mammal species from Atlantic forest patches in South Brazil. Neotropical Biology and Conservation, 1(1), pp.5-11.
https://www.mammalbase.net/ds/5583/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:109216	Coleoptera	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	secondary semidecidual Atlantic forest in southern Brazil, Brazil	NA	NA	NA	NA	NA	NA	NA	Casella, J. and Cáceres, N.C., 2006. Diet of four small mammal species from Atlantic forest patches in South Brazil. Neotropical Biology and Conservation, 1(1), pp.5-11.
https://www.mammalbase.net/ds/5583/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:152741	Hymenoptera	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	secondary semidecidual Atlantic forest in southern Brazil, Brazil	NA	NA	NA	NA	NA	NA	NA	Casella, J. and Cáceres, N.C., 2006. Diet of four small mammal species from Atlantic forest patches in South Brazil. Neotropical Biology and Conservation, 1(1), pp.5-11.
https://www.mammalbase.net/ds/5583/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:179913	Mammalia	Animalia	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	NA	NA	NA	NA	NA	NA	NA	secondary semidecidual Atlantic forest in southern Brazil, Brazil	NA	NA	NA	NA	NA	NA	NA	Casella, J. and Cáceres, N.C., 2006. Diet of four small mammal species from Atlantic forest patches in South Brazil. Neotropical Biology and Conservation, 1(1), pp.5-11.
https://www.mammalbase.net/ds/5583/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:18063	Magnoliopsida	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0009010	seed	NA	NA	NA	NA	NA	NA	NA	secondary semidecidual Atlantic forest in southern Brazil, Brazil	NA	NA	NA	NA	NA	NA	NA	Casella, J. and Cáceres, N.C., 2006. Diet of four small mammal species from Atlantic forest patches in South Brazil. Neotropical Biology and Conservation, 1(1), pp.5-11.
https://www.mammalbase.net/ds/5583/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:822758	Cecropia pachystachya	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0009010	seed	NA	NA	NA	NA	NA	NA	NA	secondary semidecidual Atlantic forest in southern Brazil, Brazil	NA	NA	NA	NA	NA	NA	NA	Casella, J. and Cáceres, N.C., 2006. Diet of four small mammal species from Atlantic forest patches in South Brazil. Neotropical Biology and Conservation, 1(1), pp.5-11.
https://www.mammalbase.net/ds/5583/	msw3:10400014	Caluromys lanatus	Animalia	Chordata	Mammalia	DIDELPHIMORPHIA	Didelphidae	Caluromys	lanatus	NA	NA	NA	NA	NA	NA	NA	 http://purl.obolibrary.org/obo/RO_0002470	eats	NA	tsn:30412	Solanum	Plantae	NA	NA	NA	NA	NA	NA	NA	http://purl.obolibrary.org/obo/PO_0009010	seed	NA	NA	NA	NA	NA	NA	NA	secondary semidecidual Atlantic forest in southern Brazil, Brazil	NA	NA	NA	NA	NA	NA	NA	Casella, J. and Cáceres, N.C., 2006. Diet of four small mammal species from Atlantic forest patches in South Brazil. Neotropical Biology and Conservation, 1(1), pp.5-11.
